ID_Anuncio,Marca,Modelo,Versao,Ano_Fabricacao,Ano_Modelo,Quilometragem,Cambio,Carroceria,Preco_Real,Percentual_FIPE,Estado
68738771,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,Automática,Sedã,169990.0,103.0,São Paulo (SP)
68879107,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020.0,79409.0,Automática,Sedã,112990.0,97.0,São Paulo (SP)
67970001,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024.0,36300.0,Automática,Sedã,145900.0,102.0,São Paulo (SP)
68756609,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023.0,56700.0,Automática,Sedã,151990.0,105.0,São Paulo (SP)
68354799,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019.0,137378.0,CVT,Sedã,104900.0,102.0,São Paulo (SP)
69510948,TOYOTA,COROLLA,1.8 SE-G 16V GASOLINA 4P AUTOMÁTICO,2005,2006.0,222435.0,Automática,Sedã,47900.0,118.0,São Paulo (SP)
67808214,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2025.0,70389.0,Automática,Sedã,154890.0,97.0,São Paulo (SP)
67731613,TOYOTA,COROLLA,2.0 VVT-IE FLEX GLI DIRECT SHIFT,2025,2025.0,33011.0,Automática,Sedã,143900.0,100.0,São Paulo (SP)
69554259,TOYOTA,COROLLA,2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2011,2012.0,93000.0,Automática,Sedã,84900.0,130.0,São Paulo (SP)
68861039,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018.0,105000.0,Automática,Sedã,85899.0,101.0,São Paulo (SP)
67646560,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025.0,20405.0,Automática,Sedã,162900.0,102.0,São Paulo (SP)
68652064,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023.0,52900.0,Automática,Sedã,128990.0,101.0,São Paulo (SP)
68650239,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2022,2023.0,61099.0,Automática,Sedã,149990.0,105.0,São Paulo (SP)
69507983,TOYOTA,COROLLA,2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2017,2018.0,123889.0,CVT,Sedã,105880.0,103.0,São Paulo (SP)
69207826,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020.0,70000.0,Automática,Sedã,119900.0,103.0,São Paulo (SP)
67913462,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,56800.0,Automática,Sedã,167790.0,131.0,São Paulo (SP)
68398620,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2020,2021.0,94386.0,Automática,Sedã,142900.0,110.0,São Paulo (SP)
67868766,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2026,2026.0,0.0,Automática,Sedã,202890.0,111.0,São Paulo (SP)
67171592,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2025.0,0.0,CVT,Sedã,199700.0,114.0,São Paulo (SP)
69509562,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,2000.0,CVT,Sedã,171000.0,104.0,São Paulo (SP)
67850629,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024.0,63650.0,CVT,Sedã,139790.0,98.0,São Paulo (SP)
68980822,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2015,2016.0,92000.0,Automática,Sedã,84890.0,108.0,São Paulo (SP)
68617529,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2015.0,99800.0,Automática,Sedã,89900.0,110.0,São Paulo (SP)
66157016,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2016.0,144000.0,Automática,Sedã,92990.0,110.0,São Paulo (SP)
65291078,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022.0,71000.0,CVT,Sedã,123900.0,101.0,São Paulo (SP)
67679084,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2018.0,103000.0,Automática,Sedã,105900.0,106.0,São Paulo (SP)
67055376,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019.0,94921.0,Automática,Sedã,109900.0,107.0,São Paulo (SP)
68076706,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2024,2024.0,48369.0,Automática,Sedã,167900.0,103.0,São Paulo (SP)
66923977,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016.0,102000.0,Automática,Sedã,89900.0,106.0,São Paulo (SP)
67456274,TOYOTA,COROLLA,2.0 VVT-IE FLEX GLI DIRECT SHIFT,2019,2020.0,58800.0,Automática,Sedã,129900.0,121.0,São Paulo (SP)
68685625,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2015.0,168000.0,Automática,Sedã,83990.0,102.0,São Paulo (SP)
69504500,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014.0,159000.0,Automática,Sedã,71900.0,103.0,São Paulo (SP)
68779244,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020.0,62000.0,Automática,Sedã,139790.0,120.0,São Paulo (SP)
68976297,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2025.0,21275.0,Automática,Sedã,189900.0,106.0,São Paulo (SP)
68638829,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2021,2022.0,85129.0,Automática,Sedã,135990.0,101.0,São Paulo (SP)
67731740,TOYOTA,COROLLA,2.0 VVT-IE FLEX GLI DIRECT SHIFT,2025,2025.0,33011.0,Automática,Sedã,143900.0,100.0,São Paulo (SP)
67650094,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2023.0,51559.0,Automática,Sedã,145900.0,105.0,São Paulo (SP)
69557514,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025.0,8800.0,Automática,Sedã,154990.0,97.0,São Paulo (SP)
68387332,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020.0,97000.0,Automática,Sedã,117900.0,101.0,São Paulo (SP)
65925783,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2022.0,68908.0,Automática,Sedã,123900.0,101.0,São Paulo (SP)
69078504,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS CVT,2023,2023.0,84422.0,Automática,Sedã,149900.0,105.0,São Paulo (SP)
68883418,TOYOTA,COROLLA,2.0 VVT-IE FLEX GLI DIRECT SHIFT,2025,2025.0,19304.0,Automática,Sedã,149990.0,104.0,São Paulo (SP)
67615435,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2022,2023.0,68448.0,CVT,Sedã,143990.0,104.0,São Paulo (SP)
69374361,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2017.0,76771.0,Automática,Sedã,83800.0,103.0,São Paulo (SP)
69243284,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024.0,17000.0,Automática,Sedã,142990.0,100.0,São Paulo (SP)
69424230,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019.0,65714.0,Automática,Sedã,117900.0,115.0,São Paulo (SP)
68235891,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2024.0,100500.0,CVT,Sedã,159000.0,100.0,São Paulo (SP)
69495219,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2011,2012.0,112501.0,Automática,Sedã,68900.0,108.0,São Paulo (SP)
69346416,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023.0,23000.0,Automática,Sedã,132900.0,104.0,São Paulo (SP)
68883889,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023.0,57617.0,CVT,Sedã,138990.0,96.0,São Paulo (SP)
69218398,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020.0,96000.0,Automática,Sedã,118900.0,102.0,São Paulo (SP)
69383536,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2023,2024.0,35000.0,CVT,Sedã,168900.0,102.0,São Paulo (SP)
68731752,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2015,2016.0,135000.0,Automática,Sedã,79990.0,102.0,São Paulo (SP)
68564273,TOYOTA,COROLLA,2.0 VVT-IE FLEX GLI DIRECT SHIFT,2023,2024.0,34534.0,Automática,Sedã,128300.0,102.0,São Paulo (SP)
67567408,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2014,2015.0,167628.0,Automática,Sedã,78990.0,105.0,São Paulo (SP)
68098290,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2022.0,81995.0,Automática,Sedã,123900.0,101.0,São Paulo (SP)
68524086,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023.0,65000.0,CVT,Sedã,129990.0,102.0,São Paulo (SP)
67781033,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2020.0,101.0,Automática,Sedã,127900.0,110.0,São Paulo (SP)
68524707,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2021,2022.0,78000.0,CVT,Sedã,140900.0,104.0,São Paulo (SP)
68754872,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2015.0,265000.0,Automática,Sedã,81900.0,100.0,São Paulo (SP)
68736063,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016.0,104000.0,Automática,Sedã,94900.0,112.0,São Paulo (SP)
67081921,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024.0,33000.0,CVT,Sedã,147900.0,104.0,São Paulo (SP)
67843216,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024.0,70174.0,Automática,Sedã,135890.0,95.0,São Paulo (SP)
69422262,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016.0,123711.0,Automática,Sedã,83990.0,99.0,São Paulo (SP)
68378102,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019.0,81000.0,Automática,Sedã,109990.0,107.0,São Paulo (SP)
68183937,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024.0,23295.0,Automática,Sedã,149990.0,105.0,São Paulo (SP)
66744789,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018.0,190000.0,CVT,Sedã,105990.0,106.0,São Paulo (SP)
69388658,TOYOTA,COROLLA,1.8 XEI 16V FLEX 4P AUTOMÁTICO,2008,2009.0,136900.0,Automática,Sedã,62900.0,117.0,São Paulo (SP)
68512989,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2012.0,217000.0,Automática,Sedã,66990.0,105.0,São Paulo (SP)
67749251,TOYOTA,COROLLA,2.0 VVT-IE FLEX GLI DIRECT SHIFT,2025,2025.0,18227.0,Automática,Sedã,154790.0,107.0,São Paulo (SP)
69254329,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2018,2019.0,94000.0,CVT,Sedã,91890.0,105.0,São Paulo (SP)
69129516,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015.0,145000.0,Automática,Sedã,85990.0,105.0,São Paulo (SP)
69384675,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023.0,60025.0,CVT,Sedã,133700.0,105.0,São Paulo (SP)
69129921,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023.0,54410.0,Automática,Sedã,127500.0,100.0,São Paulo (SP)
69259797,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017.0,72572.0,Automática,Sedã,92900.0,105.0,São Paulo (SP)
69555783,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018.0,85000.0,Automática,Sedã,108900.0,109.0,São Paulo (SP)
69087673,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023.0,71300.0,Automática,Sedã,132000.0,103.0,São Paulo (SP)
67978066,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019.0,161000.0,CVT,Sedã,103900.0,101.0,São Paulo (SP)
69347635,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2023,2023.0,46000.0,CVT,Sedã,143800.0,100.0,São Paulo (SP)
69554796,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023.0,36860.0,CVT,Sedã,126900.0,99.0,São Paulo (SP)
67282833,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021.0,90449.0,CVT,Sedã,122900.0,103.0,São Paulo (SP)
69426312,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015.0,155101.0,Automática,Sedã,80890.0,99.0,São Paulo (SP)
69373592,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2023.0,45364.0,CVT,Sedã,138990.0,100.0,São Paulo (SP)
67034366,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS CVT,2024,2024.0,66591.0,CVT,Sedã,199950.0,123.0,São Paulo (SP)
67029919,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026.0,0.0,Automática,Sedã,209010.0,111.0,São Paulo (SP)
69454910,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017.0,89553.0,Automática,Sedã,89890.0,102.0,São Paulo (SP)
68230760,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025.0,14990.0,Automática,Sedã,159900.0,100.0,São Paulo (SP)
69489568,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019.0,21354.0,CVT,Sedã,116900.0,114.0,São Paulo (SP)
69374360,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017.0,152800.0,Automática,Sedã,90000.0,102.0,São Paulo (SP)
69203492,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2022,2023.0,46000.0,CVT,Sedã,145000.0,101.0,São Paulo (SP)
69487912,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025.0,12400.0,Automática,Sedã,159990.0,100.0,São Paulo (SP)
68732981,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2018.0,99000.0,CVT,Sedã,104900.0,105.0,São Paulo (SP)
67387315,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2021,2022.0,53749.0,Automática,Sedã,169990.0,125.0,São Paulo (SP)
68083262,TOYOTA,COROLLA,1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2018,2018.0,174524.0,Automática,Sedã,84999.0,99.0,São Paulo (SP)
68611566,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2025.0,25000.0,Automática,Sedã,182201.0,104.0,São Paulo (SP)
67341548,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2024.0,41590.0,Automática,Sedã,164900.0,103.0,São Paulo (SP)
67478891,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023.0,40928.0,Automática,Sedã,138790.0,109.0,São Paulo (SP)
69270221,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022.0,25288.0,Automática,Sedã,173900.0,142.0,São Paulo (SP)
67862858,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021.0,67100.0,Automática,Sedã,119900.0,100.0,São Paulo (SP)
67749137,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021.0,65504.0,Automática,Sedã,125790.0,105.0,São Paulo (SP)
69375231,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS CVT,2022,2023.0,62000.0,Automática,Sedã,143790.0,101.0,São Paulo (SP)
67960419,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021.0,89564.0,Automática,Sedã,122990.0,103.0,São Paulo (SP)
67824254,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024.0,42000.0,CVT,Sedã,145900.0,102.0,São Paulo (SP)
66670698,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,54456.0,CVT,Sedã,129900.0,102.0,São Paulo (SP)
66325225,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021.0,91581.0,Automática,Sedã,124999.0,104.0,São Paulo (SP)
68117203,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024.0,46800.0,CVT,Sedã,143900.0,101.0,São Paulo (SP)
69515424,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021.0,136713.0,Automática,Sedã,109890.0,92.0,São Paulo (SP)
68114840,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,88535.0,Automática,Sedã,128890.0,101.0,São Paulo (SP)
69123316,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2017.0,93000.0,Automática,Sedã,95890.0,109.0,São Paulo (SP)
67206055,TOYOTA,COROLLA,1.8 XEI 16V GASOLINA 4P MANUAL,2005,2005.0,312426.0,Automática,Sedã,39900.0,111.0,São Paulo (SP)
67450585,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026.0,0.0,CVT,Sedã,285900.0,152.0,São Paulo (SP)
69451273,TOYOTA,COROLLA,1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2019,2019.0,88000.0,Automática,Sedã,94900.0,107.0,São Paulo (SP)
69236060,TOYOTA,COROLLA,2.0 VVT-IE FLEX GLI DIRECT SHIFT,2025,2025.0,29589.0,Automática,Sedã,139990.0,97.0,São Paulo (SP)
68765803,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025.0,38265.0,Automática,Sedã,155990.0,98.0,São Paulo (SP)
67748724,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2013.0,164000.0,Automática,Sedã,71900.0,108.0,São Paulo (SP)
68862735,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021.0,122000.0,CVT,Sedã,125900.0,105.0,São Paulo (SP)
69212669,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020.0,70000.0,CVT,Sedã,119900.0,103.0,São Paulo (SP)
69150817,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2018,2018.0,87000.0,Automática,Sedã,89000.0,104.0,São Paulo (SP)
67893097,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014.0,129719.0,Automática,Sedã,72900.0,104.0,São Paulo (SP)
67943861,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026.0,0.0,Automática,Sedã,302900.0,161.0,São Paulo (SP)
68895090,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023.0,63000.0,CVT,Sedã,149990.0,104.0,São Paulo (SP)
67851987,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022.0,83000.0,Automática,Sedã,124900.0,102.0,São Paulo (SP)
69235287,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2022,2023.0,39000.0,CVT,Sedã,141990.0,103.0,São Paulo (SP)
62597703,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019.0,113198.0,CVT,Sedã,109900.0,107.0,São Paulo (SP)
69419503,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023.0,97000.0,CVT,Sedã,138900.0,96.0,São Paulo (SP)
69270269,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022.0,25288.0,Automática,Sedã,173900.0,142.0,São Paulo (SP)
61484149,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022.0,44000.0,Automática,Sedã,129890.0,106.0,São Paulo (SP)
44748522,TOYOTA,COROLLA,2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2017,2018.0,97417.0,Automática,Sedã,111990.0,109.0,São Paulo (SP)
68611663,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2025.0,25000.0,Automática,Sedã,182201.0,104.0,São Paulo (SP)
69113524,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2021,2022.0,75123.0,CVT,Sedã,139900.0,104.0,São Paulo (SP)
69499200,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2021,2022.0,51500.0,CVT,Sedã,135800.0,106.0,São Paulo (SP)
68621609,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023.0,88063.0,Automática,Sedã,147890.0,102.0,São Paulo (SP)
64944748,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020.0,134000.0,Automática,Sedã,118000.0,101.0,São Paulo (SP)
69369543,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS CVT,2022,2023.0,86400.0,Automática,Sedã,141800.0,100.0,São Paulo (SP)
66167726,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,174900.0,106.0,São Paulo (SP)
67531250,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026.0,0.0,CVT,Sedã,204900.0,109.0,São Paulo (SP)
68852169,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017.0,123000.0,Automática,Sedã,89900.0,102.0,São Paulo (SP)
67749133,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021.0,81000.0,Automática,Sedã,121790.0,102.0,São Paulo (SP)
69423157,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018.0,120170.0,Automática,Sedã,108900.0,109.0,São Paulo (SP)
66999277,TOYOTA,COROLLA,2.0 VVT-IE FLEX GLI DIRECT SHIFT,2024,2024.0,21699.0,Automática,Sedã,135000.0,107.0,São Paulo (SP)
67829331,TOYOTA,COROLLA,2.0 VVT-IE FLEX GLI DIRECT SHIFT,2024,2024.0,33782.0,Automática,Sedã,133100.0,106.0,São Paulo (SP)
66827027,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017.0,138000.0,Automática,Sedã,93990.0,107.0,São Paulo (SP)
67868674,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2026,2026.0,0.0,Automática,Sedã,202890.0,111.0,São Paulo (SP)
67583886,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022.0,105000.0,Automática,Sedã,127900.0,104.0,São Paulo (SP)
69432011,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2023,2024.0,104137.0,Automática,Sedã,159133.0,96.0,São Paulo (SP)
67695418,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024.0,54848.0,Automática,Sedã,139400.0,98.0,São Paulo (SP)
69368752,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2013,2014.0,114000.0,Automática,Sedã,69900.0,108.0,São Paulo (SP)
66842356,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020.0,72000.0,Automática,Sedã,122990.0,105.0,São Paulo (SP)
69501644,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023.0,29000.0,Automática,Sedã,129900.0,102.0,São Paulo (SP)
68497339,TOYOTA,COROLLA,2.0 VVT-IE FLEX GLI DIRECT SHIFT,2023,2023.0,90000.0,CVT,Sedã,133990.0,113.0,São Paulo (SP)
69428592,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,34000.0,Automática,Sedã,127890.0,100.0,São Paulo (SP)
69346450,TOYOTA,COROLLA,1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2018,2019.0,84902.0,Automática,Sedã,88900.0,100.0,São Paulo (SP)
69451369,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015.0,90340.0,Automática,Sedã,94900.0,116.0,São Paulo (SP)
69425853,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2021,2022.0,112382.0,CVT,Sedã,133900.0,99.0,São Paulo (SP)
68392004,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016.0,130017.0,Automática,Sedã,89900.0,106.0,São Paulo (SP)
68881619,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023.0,57617.0,CVT,Sedã,138990.0,96.0,São Paulo (SP)
66762692,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022.0,71435.0,Automática,Sedã,127900.0,104.0,São Paulo (SP)
66637371,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,63000.0,Automática,Sedã,129900.0,102.0,São Paulo (SP)
69339974,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021.0,89589.0,Automática,Sedã,119900.0,100.0,São Paulo (SP)
68648928,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023.0,52900.0,Automática,Sedã,128990.0,101.0,São Paulo (SP)
